
F1 score - std,0.00005
Train time,0.133474
Test time,0.021226
Best Parameters,"{'max_depth': 5, 'lambda': 0.354, 'alpha': 0.132, 'eta': 0.054, 'verbosity': 1, 'nthread': 4, 'objective': 'binary:logistic', 'eval_metric': 'auc'}"
Train energy,2538592.000000
Test energy,318468.400000

Timestamp,2024-06-05 19:39:00.302207
Model Name,RandomForest
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,0.29993
Log Loss - std,0.00646
AUC - mean,0.91771
AUC - std,0.00467
Accuracy - mean,0.86103
Accuracy - std,0.00566
F1 score - mean,0.86103
F1 score - std,0.00566
Train time,1.583949
Test time,0.062450
Best Parameters,"{'max_depth': 12, 'n_estimators': 85}"
Train energy,29872921.400000
Test energy,1689851.600000

Timestamp,2024-06-05 19:39:01.152814
Model Name,LightGBM
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,4
Number of GPUs,
MSE - mean,1.01970
MSE - std,0.03027
R2 - mean,0.23398
R2 - std,0.00411
Train time,0.055922
Test time,0.003731
Best Parameters,"{'num_leaves': 34, 'lambda_l2': 0.0013, 'lambda_l1': 2.6e-05, 'learning_rate': 0.071, 'verbosity': -1, 'num_threads': 4, 'objective': 'regression', 'metric': 'mse'}"
Train energy,885752.000000
Test energy,49548.400000


Timestamp,2024-06-05 19:39:01.616972
Model Name,KNN
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,0.46162
Log Loss - std,0.03060
AUC - mean,0.86374
AUC - std,0.00539
Accuracy - mean,0.82279
Accuracy - std,0.00486
F1 score - mean,0.82279
F1 score - std,0.00486
Train time,0.026837
Test time,2.616857
Best Parameters,{'n_neighbors': 25}
Train energy,1907807.800000
Test energy,51013150.800000

Timestamp,2024-06-05 19:39:02.440792
Model Name,LinearModel
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,0.38448
Log Loss - std,0.00561
AUC - mean,0.85322
AUC - std,0.00438
Accuracy - mean,0.82405
Accuracy - std,0.00302
F1 score - mean,0.82405
F1 score - std,0.00302
Train time,0.022938
Test time,0.005303
Best Parameters,{}
Train energy,62749851.600000
Test energy,615586.800000

Timestamp,2024-06-05 19:39:03.237004
Model Name,RandomForest
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,4
Number of GPUs,
MSE - mean,0.29811
MSE - std,0.01728
R2 - mean,0.77597
R2 - std,0.01287
Train time,0.719594
Test time,0.005642
Best Parameters,"{'max_depth': 12, 'n_estimators': 7}"
Train energy,14557348.200000
Test energy,754429.000000

Timestamp,2024-06-05 19:39:04.288689
Model Name,LinearModel
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,4
Number of GPUs,
MSE - mean,0.52853
MSE - std,0.01788
R2 - mean,0.60292
R2 - std,0.00885
Train time,0.003810
Test time,0.000329
Best Parameters,{}
Train energy,568760.600000
Test energy,13208.000000

Timestamp,2024-06-05 19:39:04.457156
Model Name,KNN
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,4
Number of GPUs,
MSE - mean,0.42234
MSE - std,0.02171
R2 - mean,0.68287
R2 - std,0.00939
Train time,0.013515
Test time,0.714714
Best Parameters,{'n_neighbors': 11}
Train energy,964816.600000
Test energy,13833448.800000


Timestamp,2024-06-05 19:39:14.115604
Model Name,LightGBM
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,1.01863
Log Loss - std,0.00050
AUC - mean,0.94585
AUC - std,0.00092
Accuracy - mean,0.51061
Accuracy - std,0.00819
F1 score - mean,0.36806
F1 score - std,0.01672
Train time,3.489456
Test time,0.399635
Best Parameters,"{'num_leaves': 56, 'lambda_l2': 0.168, 'lambda_l1': 1.8e-07, 'learning_rate': 0.0318, 'verbosity': -1, 'num_threads': 4, 'objective': 'multiclass', 'num_class': 7, 'metric': 'multiclass'}"
Train energy,66658545.000000
Test energy,6309090.400000

Timestamp,2024-06-05 19:39:17.925188
Model Name,XGBoost
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,1.40157
Log Loss - std,0.00055
AUC - mean,0.97739
AUC - std,0.00065
Accuracy - mean,0.86868
Accuracy - std,0.00081
F1 score - mean,0.86713
F1 score - std,0.00078
Train time,5.789923
Test time,0.487390
Best Parameters,"{'max_depth': 12, 'lambda': 0.164, 'alpha': 0.737, 'eta': 0.096, 'verbosity': 1, 'nthread': 4, 'objective': 'multi:softprob', 'num_class': 7, 'eval_metric': 'mlogloss'}"
Train energy,119413439.200000
Test energy,8143326.400000

Timestamp,2024-06-05 19:39:41.390700
Model Name,ModelTree
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,0.31373
Log Loss - std,0.00713
AUC - mean,0.90782
AUC - std,0.00481
Accuracy - mean,0.85129
Accuracy - std,0.00498
F1 score - mean,0.85129
F1 score - std,0.00498
Train time,0.032368
Test time,0.025663
Best Parameters,"{'criterion': 'gradient-renorm-z', 'max_depth': 3}"
Train energy,-51575536557.599998
Test energy,6074801.400000

Timestamp,2024-06-05 19:39:45.048194
Model Name,RandomForest
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,0.56965
Log Loss - std,0.00528
AUC - mean,0.96181
AUC - std,0.00092
Accuracy - mean,0.78244
Accuracy - std,0.00206
F1 score - mean,0.77371
F1 score - std,0.00198
Train time,26.234087
Test time,0.381325
Best Parameters,"{'max_depth': 12, 'n_estimators': 48}"
Train energy,478565449.800000
Test energy,7670109.600000

Timestamp,2024-06-05 19:39:53.255153
Model Name,KNN
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,0.81580
Log Loss - std,0.00890
AUC - mean,0.90055
AUC - std,0.00319
Accuracy - mean,0.69897
Accuracy - std,0.00392
F1 score - mean,0.68494
F1 score - std,0.00349
Train time,0.024871
Test time,8.417232
Best Parameters,{'n_neighbors': 41}
Train energy,1733467.400000
Test energy,588698444.000000

Timestamp,2024-06-05 19:39:58.021430
Model Name,ModelTree
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,4
Number of GPUs,
MSE - mean,0.38725
MSE - std,0.05935
R2 - mean,0.70846
R2 - std,0.04882
Train time,0.014151
Test time,0.009497
Best Parameters,"{'criterion': 'gradient-renorm-z', 'max_depth': 3}"
Train energy,388351081.000000
Test energy,2462285.800000

Timestamp,2024-06-05 19:40:07.101179
Model Name,LinearModel
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,0.62992
Log Loss - std,0.00084
AUC - mean,0.92819
AUC - std,0.00027
Accuracy - mean,0.72426
Accuracy - std,0.00057
F1 score - mean,0.71407
F1 score - std,0.00049
Train time,0.163984
Test time,0.032033
Best Parameters,{}
Train energy,968949997.600000
Test energy,3033610.200000


Timestamp,2024-06-05 19:55:27.884039
Model Name,SVM
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,4
Number of GPUs,
Log Loss - mean,0.40100
Log Loss - std,0.00977
AUC - mean,0.84869
AUC - std,0.00544
Accuracy - mean,0.82316
Accuracy - std,0.00622
F1 score - mean,0.82316
F1 score - std,0.00622
Train time,0.104359
Test time,0.034705
Best Parameters,"{'C': 0.1, 'kernel': 'linear', 'degree': 3, 'gamma': 'scale', 'coef0': 0.0, 'shrinking': True, 'probability': False, 'tol': 0.01, 'cache_size': 200, 'class_weight': 'None', 'max_iter': 1000, 'decision_function_shape': 'ovr', 'break_ties': False, 'random_state': 221}"
Train energy,14498291155.799999
Test energy,827125653.200000

Timestamp,2024-06-05 19:57:50.333735
Model Name,SVM
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,4
Number of GPUs,
MSE - mean,0.40244
MSE - std,0.02032
R2 - mean,0.69780
R2 - std,0.00861
Train time,0.022775
Test time,0.011318
Best Parameters,"{'C': 0.1, 'kernel': 'linear', 'degree': 3, 'gamma': 'scale', 'coef0': 0.0, 'shrinking': True, 'probability': False, 'tol': 0.01, 'cache_size': 200, 'class_weight': 'None', 'max_iter': 1000, 'decision_function_shape': 'ovr', 'break_ties': False, 'random_state': 221}"
Train energy,1606029226.200000
Test energy,546936246.000000

Timestamp,2024-06-05 20:21:08.668819
Model Name,XGBoost
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.49846
Log Loss - std,0.00107
AUC - mean,0.88848
AUC - std,0.00497
Accuracy - mean,0.75919
Accuracy - std,0.00005
F1 score - mean,0.75919
F1 score - std,0.00005
Train time,0.162134
Test time,0.026727
Best Parameters,"{'max_depth': 5, 'lambda': 0.354, 'alpha': 0.132, 'eta': 0.054, 'verbosity': 1, 'nthread': 5, 'objective': 'binary:logistic', 'eval_metric': 'auc'}"
Train energy,2914848.600000
Test energy,391869.000000

Timestamp,2024-06-05 20:21:08.671244
Model Name,LightGBM
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.52383
Log Loss - std,0.00407
AUC - mean,0.89814
AUC - std,0.00399t
Accuracy - mean,0.75919
Accuracy - std,0.00005
F1 score - mean,0.75919
F1 score - std,0.00005
Train time,0.193246
Test time,0.022889
Best Parameters,"{'num_leaves': 24, 'lambda_l2': 0.00015, 'lambda_l1': 6.1e-05, 'learning_rate': 0.024, 'verbosity': -1, 'num_threads': 5, 'objective': 'binary', 'metric': 'auc'}"
Train energy,3216105.000000
Test energy,322972.600000

Timestamp,2024-06-05 20:21:09.633920
Model Name,RandomForest
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.29996
Log Loss - std,0.00662
AUC - mean,0.91774
AUC - std,0.00477
Accuracy - mean,0.86118
Accuracy - std,0.00471
F1 score - mean,0.86118
F1 score - std,0.00471
Train time,1.567208
Test time,0.062295
Best Parameters,"{'max_depth': 12, 'n_estimators': 85}"
Train energy,29768087.600000
Test energy,1913935.400000

Timestamp,2024-06-05 20:21:11.041695
Model Name,LightGBM
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,5
Number of GPUs,
MSE - mean,1.01970
MSE - std,0.03027
R2 - mean,0.23398
R2 - std,0.00411
Train time,0.069238
Test time,0.004639
Best Parameters,"{'num_leaves': 34, 'lambda_l2': 0.0013, 'lambda_l1': 2.6e-05, 'learning_rate': 0.071, 'verbosity': -1, 'num_threads': 5, 'objective': 'regression', 'metric': 'mse'}"
Train energy,1087961.000000
Test energy,56836.000000

Timestamp,2024-06-05 20:21:11.747781
Model Name,KNN
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.48921
Log Loss - std,0.02321
AUC - mean,0.86349
AUC - std,0.00467
Accuracy - mean,0.82197
Accuracy - std,0.00492
F1 score - mean,0.82197
F1 score - std,0.00492
Train time,0.027004
Test time,3.516673
Best Parameters,{'n_neighbors': 25}
Train energy,1746248.000000
Test energy,50221673.200000

Timestamp,2024-06-05 20:21:11.797201
Model Name,LinearModel
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.38448
Log Loss - std,0.00555
AUC - mean,0.85324
AUC - std,0.00434
Accuracy - mean,0.82439
Accuracy - std,0.00314
F1 score - mean,0.82439
F1 score - std,0.00314
Train time,0.024319
Test time,0.005299
Best Parameters,{}
Train energy,55148137.400000
Test energy,550535.800000

Timestamp,2024-06-05 20:21:12.611345
Model Name,RandomForest
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,5
Number of GPUs,
MSE - mean,0.29547
MSE - std,0.01177
R2 - mean,0.77800
R2 - std,0.00735
Train time,0.742115
Test time,0.005708
Best Parameters,"{'max_depth': 12, 'n_estimators': 7}"
Train energy,14856468.600000
Test energy,808396.200000

Timestamp,2024-06-05 20:21:13.661721
Model Name,LinearModel
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,5
Number of GPUs,
MSE - mean,0.52853
MSE - std,0.01788
R2 - mean,0.60292
R2 - std,0.00885
Train time,0.003551
Test time,0.000291
Best Parameters,{}
Train energy,515745.400000
Test energy,0.000000

Timestamp,2024-06-05 20:21:14.572381
Model Name,KNN
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,5
Number of GPUs,
MSE - mean,0.42633
MSE - std,0.01892
R2 - mean,0.67980
R2 - std,0.00856
Train time,0.013555
Test time,0.907952
Best Parameters,{'n_neighbors': 11}
Train energy,885813.400000
Test energy,12407377.800000

Timestamp,2024-06-05 20:21:16.303024
Model Name,DecisionTree
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.31759
Log Loss - std,0.01303
AUC - mean,0.90990
AUC - std,0.00346
Accuracy - mean,0.85584
Accuracy - std,0.00502
F1 score - mean,0.85584
F1 score - std,0.00502
Train time,0.067325
Test time,0.020772
Best Parameters,{'max_depth': 8}
Train energy,27385037.200000
Test energy,2798698.800000

Timestamp,2024-06-05 20:21:20.383079
Model Name,DecisionTree
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,5
Number of GPUs,
MSE - mean,0.30402
MSE - std,0.01641
R2 - mean,0.77153
R2 - std,0.01220
Train time,0.013737
Test time,0.005425
Best Parameters,{'max_depth': 10}
Train energy,27154545.000000
Test energy,652134.400000

Timestamp,2024-06-05 20:21:23.621609
Model Name,LightGBM
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,1.01863
Log Loss - std,0.00050
AUC - mean,0.94585
AUC - std,0.00092
Accuracy - mean,0.51061
Accuracy - std,0.00819
F1 score - mean,0.36806
F1 score - std,0.01672
Train time,3.911549
Test time,0.505685
Best Parameters,"{'num_leaves': 56, 'lambda_l2': 0.168, 'lambda_l1': 1.8e-07, 'learning_rate': 0.0318, 'verbosity': -1, 'num_threads': 5, 'objective': 'multiclass', 'num_class': 7, 'metric': 'multiclass'}"
Train energy,75186453.400000
Test energy,7856901.000000

Timestamp,2024-06-05 20:21:26.569428
Model Name,XGBoost
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,1.40157
Log Loss - std,0.00055
AUC - mean,0.97739
AUC - std,0.00065
Accuracy - mean,0.86868
Accuracy - std,0.00081
F1 score - mean,0.86713
F1 score - std,0.00078
Train time,5.907590
Test time,0.572483
Best Parameters,"{'max_depth': 12, 'lambda': 0.164, 'alpha': 0.737, 'eta': 0.096, 'verbosity': 1, 'nthread': 5, 'objective': 'multi:softprob', 'num_class': 7, 'eval_metric': 'mlogloss'}"
Train energy,113016397.400000
Test energy,8446072.400000

Timestamp,2024-06-05 20:21:40.081536
Model Name,ModelTree
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.31354
Log Loss - std,0.00687
AUC - mean,0.90792
AUC - std,0.00472
Accuracy - mean,0.85160
Accuracy - std,0.00575
F1 score - mean,0.85160
F1 score - std,0.00575
Train time,0.034110
Test time,0.028758
Best Parameters,"{'criterion': 'gradient-renorm-z', 'max_depth': 3}"
Train energy,607426826.200000
Test energy,4316383.000000

Timestamp,2024-06-05 20:21:48.716210
Model Name,RandomForest
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.57281
Log Loss - std,0.00391
AUC - mean,0.96178
AUC - std,0.00063
Accuracy - mean,0.78101
Accuracy - std,0.00233
F1 score - mean,0.77198
F1 score - std,0.00279
Train time,27.150655
Test time,0.380530
Best Parameters,"{'max_depth': 12, 'n_estimators': 48}"
Train energy,442984657.000000
Test energy,6906183.600000

Timestamp,2024-06-05 20:21:52.146057
Model Name,ModelTree
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,5
Number of GPUs,
MSE - mean,0.41367
MSE - std,0.10795
R2 - mean,0.68801
R2 - std,0.08729
Train time,0.016819
Test time,0.010265
Best Parameters,"{'criterion': 'gradient-renorm-z', 'max_depth': 3}"
Train energy,278373018.000000
Test energy,3459671.200000

Timestamp,2024-06-05 20:22:00.173035
Model Name,DecisionTree
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.48513
Log Loss - std,0.00131
AUC - mean,0.96219
AUC - std,0.00080
Accuracy - mean,0.81235
Accuracy - std,0.00100
F1 score - mean,0.80734
F1 score - std,0.00107
Train time,0.173214
Test time,0.064395
Best Parameters,{'max_depth': 11}
Train energy,471649488.600000
Test energy,20667854.800000

Timestamp,2024-06-05 20:22:03.471893
Model Name,KNN
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,5
Number of GPUs,
Log Loss - mean,0.81306
Log Loss - std,0.01344
AUC - mean,0.90038
AUC - std,0.00251
Accuracy - mean,0.70343
Accuracy - std,0.00245
F1 score - mean,0.68958
F1 score - std,0.00308
Train time,0.024907
Test time,8.444113
Best Parameters,{'n_neighbors': 41}
Train energy,1575142.400000
Test energy,536133600.600000


Timestamp,2024-06-05 21:10:37.800345
Model Name,SVM
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.40042
Log Loss - std,0.00800
AUC - mean,0.84877
AUC - std,0.00494
Accuracy - mean,0.82353
Accuracy - std,0.00619
F1 score - mean,0.82353
F1 score - std,0.00619
Train time,0.119062
Test time,0.033515
Best Parameters,"{'C': 0.1, 'kernel': 'linear', 'degree': 3, 'gamma': 'scale', 'coef0': 0.0, 'shrinking': True, 'probability': False, 'tol': 0.01, 'cache_size': 200, 'class_weight': 'None', 'max_iter': 1000, 'decision_function_shape': 'ovr', 'break_ties': False, 'random_state': 221}"
Train energy,9324390167.400000
Test energy,543425903.800000

Timestamp,2024-06-05 21:12:14.794854
Model Name,SVM
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.40283
MSE - std,0.02070
R2 - mean,0.69752
R2 - std,0.00891
Train time,0.023720
Test time,0.010863
Best Parameters,"{'C': 0.1, 'kernel': 'linear', 'degree': 3, 'gamma': 'scale', 'coef0': 0.0, 'shrinking': True, 'probability': False, 'tol': 0.01, 'cache_size': 200, 'class_weight': 'None', 'max_iter': 1000, 'decision_function_shape': 'ovr', 'break_ties': False, 'random_state': 221}"
Train energy,971238151.000000
Test energy,338727526.400000

Timestamp,2024-06-05 22:02:59.087542
Model Name,LightGBM
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.52383
Log Loss - std,0.00407
AUC - mean,0.89814
AUC - std,0.00399
Accuracy - mean,0.75919
Accuracy - std,0.00005
F1 score - mean,0.75919
F1 score - std,0.00005
Train time,0.220509
Test time,0.027960
Best Parameters,"{'num_leaves': 24, 'lambda_l2': 0.00015, 'lambda_l1': 6.1e-05, 'learning_rate': 0.024, 'verbosity': -1, 'num_threads': 6, 'objective': 'binary', 'metric': 'auc'}"
Train energy,3100041.000000
Test energy,339623.200000

Timestamp,2024-06-05 22:02:59.188319
Model Name,XGBoost
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.49846
Log Loss - std,0.00107
AUC - mean,0.88848
AUC - std,0.00497
Accuracy - mean,0.75919
Accuracy - std,0.00005
F1 score - mean,0.75919
F1 score - std,0.00005
Train time,0.186052
Test time,0.031505
Best Parameters,"{'max_depth': 5, 'lambda': 0.354, 'alpha': 0.132, 'eta': 0.054, 'verbosity': 1, 'nthread': 6, 'objective': 'binary:logistic', 'eval_metric': 'auc'}"
Train energy,2661199.200000
Test energy,345214.000000

Timestamp,2024-06-05 22:02:59.932454
Model Name,DecisionTree
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.31615
Log Loss - std,0.01058
AUC - mean,0.91059
AUC - std,0.00360
Accuracy - mean,0.85673
Accuracy - std,0.00462
F1 score - mean,0.85673
F1 score - std,0.00462
Train time,0.077495
Test time,0.022554
Best Parameters,{'max_depth': 8}
Train energy,26297784.400000
Test energy,2290130.800000

Timestamp,2024-06-05 22:03:00.019101
Model Name,RandomForest
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.30042
Log Loss - std,0.00705
AUC - mean,0.91733
AUC - std,0.00521
Accuracy - mean,0.86106
Accuracy - std,0.00517
F1 score - mean,0.86106
F1 score - std,0.00517
Train time,1.589108
Test time,0.063298
Best Parameters,"{'max_depth': 12, 'n_estimators': 85}"
Train energy,22915871.600000
Test energy,1784052.800000

Timestamp,2024-06-05 22:03:01.517646
Model Name,LightGBM
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,1.01970
MSE - std,0.03027
R2 - mean,0.23398
R2 - std,0.00411
Train time,0.069673
Test time,0.005522
Best Parameters,"{'num_leaves': 34, 'lambda_l2': 0.0013, 'lambda_l1': 2.6e-05, 'learning_rate': 0.071, 'verbosity': -1, 'num_threads': 6, 'objective': 'regression', 'metric': 'mse'}"
Train energy,899558.600000
Test energy,70043.800000

Timestamp,2024-06-05 22:03:02.223492
Model Name,KNN
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.47050
Log Loss - std,0.02852
AUC - mean,0.86304
AUC - std,0.00568
Accuracy - mean,0.82252
Accuracy - std,0.00570
F1 score - mean,0.82252
F1 score - std,0.00570
Train time,0.026819
Test time,4.455302
Best Parameters,{'n_neighbors': 25}
Train energy,1750557.200000
Test energy,54134211.800000

Timestamp,2024-06-05 22:03:02.271608
Model Name,LinearModel
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.38430
Log Loss - std,0.00561
AUC - mean,0.85343
AUC - std,0.00439
Accuracy - mean,0.82408
Accuracy - std,0.00293
F1 score - mean,0.82408
F1 score - std,0.00293
Train time,0.027134
Test time,0.005190
Best Parameters,{}
Train energy,59859466.000000
Test energy,550816.000000

Timestamp,2024-06-05 22:03:02.997821
Model Name,RandomForest
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.29860
MSE - std,0.01570
R2 - mean,0.77574
R2 - std,0.00860
Train time,0.725995
Test time,0.005817
Best Parameters,"{'max_depth': 12, 'n_estimators': 7}"
Train energy,15660518.800000
Test energy,828696.600000

Timestamp,2024-06-05 22:03:03.905816
Model Name,DecisionTree
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.30334
MSE - std,0.01547
R2 - mean,0.77214
R2 - std,0.00930
Train time,0.015594
Test time,0.005483
Best Parameters,{'max_depth': 10}
Train energy,33903087.000000
Test energy,854843.800000

Timestamp,2024-06-05 22:03:04.149356
Model Name,LinearModel
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.52853
MSE - std,0.01788
R2 - mean,0.60292
R2 - std,0.00885
Train time,0.003775
Test time,0.000332
Best Parameters,{}
Train energy,598203.800000
Test energy,14160.000000

Timestamp,2024-06-05 22:03:05.402476
Model Name,KNN
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.42415
MSE - std,0.01934
R2 - mean,0.68144
R2 - std,0.00885
Train time,0.013697
Test time,1.432414
Best Parameters,{'n_neighbors': 11}
Train energy,917307.200000
Test energy,19145141.400000

Timestamp,2024-06-05 22:03:13.664056
Model Name,LightGBM
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,1.01863
Log Loss - std,0.00050
AUC - mean,0.94585
AUC - std,0.00092
Accuracy - mean,0.51061
Accuracy - std,0.00819
F1 score - mean,0.36806
F1 score - std,0.01672
Train time,4.152864
Test time,0.609553
Best Parameters,"{'num_leaves': 56, 'lambda_l2': 0.168, 'lambda_l1': 1.8e-07, 'learning_rate': 0.0318, 'verbosity': -1, 'num_threads': 6, 'objective': 'multiclass', 'num_class': 7, 'metric': 'multiclass'}"
Train energy,68739472.600000
Test energy,7908597.800000

Timestamp,2024-06-05 22:03:16.262502
Model Name,XGBoost
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,1.40157
Log Loss - std,0.00055
AUC - mean,0.97739
AUC - std,0.00065
Accuracy - mean,0.86868
Accuracy - std,0.00081
F1 score - mean,0.86713
F1 score - std,0.00078
Train time,5.945630
Test time,0.664658
Best Parameters,"{'max_depth': 12, 'lambda': 0.164, 'alpha': 0.737, 'eta': 0.096, 'verbosity': 1, 'nthread': 6, 'objective': 'multi:softprob', 'num_class': 7, 'eval_metric': 'mlogloss'}"
Train energy,98921853.400000
Test energy,8017545.800000

Timestamp,2024-06-05 22:03:27.734251
Model Name,ModelTree
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.31362
Log Loss - std,0.00719
AUC - mean,0.90792
AUC - std,0.00461
Accuracy - mean,0.85249
Accuracy - std,0.00455
F1 score - mean,0.85249
F1 score - std,0.00455
Train time,0.036078
Test time,0.033126
Best Parameters,"{'criterion': 'gradient-renorm-z', 'max_depth': 3}"
Train energy,609169607.400000
Test energy,5360337.800000

Timestamp,2024-06-05 22:03:35.034122
Model Name,RandomForest
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.57332
Log Loss - std,0.00377
AUC - mean,0.96160
AUC - std,0.00094
Accuracy - mean,0.78131
Accuracy - std,0.00105
F1 score - mean,0.77247
F1 score - std,0.00125
Train time,28.026081
Test time,0.383972
Best Parameters,"{'max_depth': 12, 'n_estimators': 48}"
Train energy,383383295.600000
Test energy,6154379.200000

Timestamp,2024-06-05 22:03:40.279663
Model Name,ModelTree
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.36527
MSE - std,0.02714
R2 - mean,0.72567
R2 - std,0.01730
Train time,0.018664
Test time,0.010314
Best Parameters,"{'criterion': 'gradient-renorm-z', 'max_depth': 3}"
Train energy,265732669.200000
Test energy,2419854.800000

Timestamp,2024-06-05 22:03:43.746966
Model Name,DecisionTree
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.48525
Log Loss - std,0.00199
AUC - mean,0.96249
AUC - std,0.00104
Accuracy - mean,0.81170
Accuracy - std,0.00122
F1 score - mean,0.80682
F1 score - std,0.00138
Train time,0.170298
Test time,0.071656
